datasetId,traitNameVerbatim
https://opentraits.org/datasets/try,Fine root water soluble compounds per fine root dry mass
https://opentraits.org/datasets/try,Fine root water soluble sugar content per fine root dry mass
https://opentraits.org/datasets/try,Fine root water uptake rate per fine root surface area
https://opentraits.org/datasets/try,Fine root xylans content per fine root dry mass
https://opentraits.org/datasets/try,Fine root zinc (Zn) content per fine root dry mass
https://opentraits.org/datasets/try,Flower color
https://opentraits.org/datasets/try,Flower conspicuous
https://opentraits.org/datasets/try,Flower corolla length
https://opentraits.org/datasets/try,Flower corolla type
https://opentraits.org/datasets/try,Flower hairy
https://opentraits.org/datasets/try,Flower heteromorphy
https://opentraits.org/datasets/try,Flower heterostyly
https://opentraits.org/datasets/try,Flowering requirement (requirement for fertility)
https://opentraits.org/datasets/try,Flower insemination autogamous or xenogamous
https://opentraits.org/datasets/try,Flower number of pollen per ovule
https://opentraits.org/datasets/try,Flower number per plant
https://opentraits.org/datasets/try,Flower onset of flowering (first flowering date
https://opentraits.org/datasets/try,Flower petal number
https://opentraits.org/datasets/try,Flower pollinator and type of reward
https://opentraits.org/datasets/try,Flower presence
https://opentraits.org/datasets/try,Flower sex
https://opentraits.org/datasets/try,Flower sex timing
https://opentraits.org/datasets/try,Flower sexual self-incompatibility mechanism
https://opentraits.org/datasets/try,Flower sexual syndrome (dichogamy
https://opentraits.org/datasets/try,Flower stamen number
https://opentraits.org/datasets/try,Flower symmetry type (flower shape)
https://opentraits.org/datasets/try,Flower UV light reflectance
https://opentraits.org/datasets/try,Fruit dehiscence type
https://opentraits.org/datasets/try,Fruit diameter
https://opentraits.org/datasets/try,Fruit length
https://opentraits.org/datasets/try,Fruit mass
https://opentraits.org/datasets/try,Fruit palatability
https://opentraits.org/datasets/try,Fruit pericarp type
https://opentraits.org/datasets/try,Fruit/seed abundance
https://opentraits.org/datasets/try,Fruit/seed color
https://opentraits.org/datasets/try,Fruit/seed conspicuous
https://opentraits.org/datasets/try,Fruit surface type
https://opentraits.org/datasets/try,Fruit type
https://opentraits.org/datasets/try,Inflorescence diameter at base
https://opentraits.org/datasets/try,Inflorescence diameter at top
https://opentraits.org/datasets/try,Inflorescence length (height)
https://opentraits.org/datasets/try,Inflorescence nectar sugar concentration
https://opentraits.org/datasets/try,Inflorescence nectar volume
https://opentraits.org/datasets/try,Inflorescence: number of flowers per inflorescence
https://opentraits.org/datasets/try,Inflorescence percentage of flowers open
https://opentraits.org/datasets/try,Inflorescence position at the shoot axis
https://opentraits.org/datasets/try,Inflorescence type
https://opentraits.org/datasets/try,Leaf aluminium (Al) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf and fine root turnover
https://opentraits.org/datasets/try,Leaf and leaf-structures fresh to dry shrinkage ratio (length
https://opentraits.org/datasets/try,Leaf and leaf-structures fresh to dry shrinkage ratio (mass)
https://opentraits.org/datasets/try,Leaf angle (inclination
https://opentraits.org/datasets/try,Leaf anthocyanin content per leaf area
https://opentraits.org/datasets/try,Leaf anthocyanin content per leaf dry mass
https://opentraits.org/datasets/try,Leaf antimony (Sb) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf area (cotyledons)
https://opentraits.org/datasets/try,Leaf area fraction in given age class
https://opentraits.org/datasets/try,Leaf area (in case of compound leaves: leaf
https://opentraits.org/datasets/try,Leaf area (in case of compound leaves: leaflet
https://opentraits.org/datasets/try,Leaf area (in case of compound leaves undefined if leaf or leaflet
https://opentraits.org/datasets/try,Leaf area index (LAI) of a single plant
https://opentraits.org/datasets/try,Leaf area index (LAI) total per LAI projected
https://opentraits.org/datasets/try,Leaf area per dry mass (cotyledons
https://opentraits.org/datasets/try,Leaf area per leaf dry mass (specific leaf area
https://opentraits.org/datasets/try,Leaf area per leaf fresh mass (specific leaf area (SLA or 1/LMA) based on leaf fresh mass)
https://opentraits.org/datasets/try,Leaf area per leaf perimeter
https://opentraits.org/datasets/try,Leaf area per metamer dry mass
https://opentraits.org/datasets/try,Leaf area per plant
https://opentraits.org/datasets/try,Leaf area per plant dry mass (leaf area ratio; LAR)
https://opentraits.org/datasets/try,Leaf area-specific conductivity (leaf specific conductivity)
https://opentraits.org/datasets/try,Leaf area total at given shoot height
https://opentraits.org/datasets/try,Leaf aromatic
https://opentraits.org/datasets/try,Leaf arsenic (As) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf ash content per leaf dry mass
https://opentraits.org/datasets/try,Leaf barium (Ba) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf boron (B) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf bromine (Br) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf cadmium (Cd) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf caesium (Cs) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf calcium (Ca) content per leaf
https://opentraits.org/datasets/try,Leaf calcium (Ca) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf carbon (C) content per dry mass (cotyledons)
https://opentraits.org/datasets/try,Leaf carbon (C) content per leaf area
https://opentraits.org/datasets/try,Leaf carbon (C) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf carbon (C) isotope fractionation ('big' Delta 13C)
https://opentraits.org/datasets/try,Leaf carbon (C) isotope signature (delta 13C)
https://opentraits.org/datasets/try,Leaf carbon/nitrogen (C/N) ratio
https://opentraits.org/datasets/try,Leaf carbon/phosphorus (C/P) ratio
https://opentraits.org/datasets/try,Leaf carotenoid content per leaf area
https://opentraits.org/datasets/try,Leaf carotenoid content per leaf dry mass
https://opentraits.org/datasets/try,Leaf cell lumen area per leaf area
https://opentraits.org/datasets/try,Leaf cell lumen length
https://opentraits.org/datasets/try,Leaf cell lumen volume
https://opentraits.org/datasets/try,Leaf cell lumen width
https://opentraits.org/datasets/try,Leaf cell number per leaf area
https://opentraits.org/datasets/try,Leaf cellulose content per leaf dry mass
https://opentraits.org/datasets/try,Leaf cell wall mass per leaf area
https://opentraits.org/datasets/try,Leaf cell wall mass per leaf dry mass
https://opentraits.org/datasets/try,Leaf cell wall nitrogen (N) content per cell wall dry mass
https://opentraits.org/datasets/try,Leaf cell wall nitrogen (N) content per leaf area
https://opentraits.org/datasets/try,Leaf cerium (Ce) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf chlorine (Cl) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf chlorophyll a/b ratio
https://opentraits.org/datasets/try,Leaf chlorophyll content in SPAD units relative
https://opentraits.org/datasets/try,Leaf chlorophyll content per leaf area
https://opentraits.org/datasets/try,Leaf chlorophyll content per leaf area (Chl a)
https://opentraits.org/datasets/try,Leaf chlorophyll content per leaf area (Chl b)
https://opentraits.org/datasets/try,Leaf chlorophyll content per leaf carotene content
https://opentraits.org/datasets/try,Leaf chlorophyll content per leaf dry mass
https://opentraits.org/datasets/try,Leaf chlorophyll content per leaf dry mass (Chl a)
https://opentraits.org/datasets/try,Leaf chlorophyll content per leaf dry mass (Chl b)
https://opentraits.org/datasets/try,Leaf chlorophyll content per leaf nitrogen (N) content
https://opentraits.org/datasets/try,Leaf chlorophyll fluorescence
https://opentraits.org/datasets/try,Leaf chloroplast surface area exposed to internal airspace
https://opentraits.org/datasets/try,Leaf chromium (Cr) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf clumping factor
https://opentraits.org/datasets/try,Leaf cobalt (Co) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf color
https://opentraits.org/datasets/try,Leaf compoundness
https://opentraits.org/datasets/try,Leaf construction cost per leaf area
https://opentraits.org/datasets/try,Leaf construction cost per leaf dry mass
https://opentraits.org/datasets/try,Leaf contact angle of water droplets
https://opentraits.org/datasets/try,Leaf copper (Cu) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf cuticular conductance
https://opentraits.org/datasets/try,Leaf cuticula thickness
https://opentraits.org/datasets/try,Leaf density (leaf tissue density
https://opentraits.org/datasets/try,Leaf display type
https://opentraits.org/datasets/try,Leaf distribution along the shoot axis (arrangement type)
https://opentraits.org/datasets/try,Leaf distribution along the shoot axis (number)
https://opentraits.org/datasets/try,Leaf dry mass (cotyledons)
https://opentraits.org/datasets/try,Leaf dry mass fraction per leaf age class
https://opentraits.org/datasets/try,Leaf dry mass loss during leaf senescence
https://opentraits.org/datasets/try,Leaf dry mass (paracotyledons)
https://opentraits.org/datasets/try,Leaf dry mass per area (LMA) versus leaf nitrogen (N) content
https://opentraits.org/datasets/try,Leaf dry mass per branch
https://opentraits.org/datasets/try,Leaf dry mass per fresh mass (cotyledons
https://opentraits.org/datasets/try,Leaf dry mass per ground area
https://opentraits.org/datasets/try,Leaf dry mass per leaf fresh mass (leaf dry matter content
https://opentraits.org/datasets/try,Leaf dry mass per metamer dry mass
https://opentraits.org/datasets/try,Leaf dry mass (single leaf)
https://opentraits.org/datasets/try,Leaf dysprosium (Dy) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf elastic modulus
https://opentraits.org/datasets/try,Leaf emergences (pubescence
https://opentraits.org/datasets/try,Leaf energy content
https://opentraits.org/datasets/try,Leaf epidermis area per leaf area
https://opentraits.org/datasets/try,Leaf epidermis cell area
https://opentraits.org/datasets/try,Leaf epidermis cell length
https://opentraits.org/datasets/try,Leaf epidermis cell wall thickness
https://opentraits.org/datasets/try,Leaf epidermis conductance
https://opentraits.org/datasets/try,Leaf epidermis thickness
https://opentraits.org/datasets/try,Leaf epidermis volume per leaf volume
https://opentraits.org/datasets/try,Leaf europium (Eu) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf floating capacity
https://opentraits.org/datasets/try,Leaf fraction of nitrogen (N) in cell wall
https://opentraits.org/datasets/try,Leaf fresh mass
https://opentraits.org/datasets/try,Leaf fresh mass (cotyledons)
https://opentraits.org/datasets/try,Leaf gadolinium (Gd) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf gold (Au) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf hafnium (Hf) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf hemi-cellulose content per leaf dry mass
https://opentraits.org/datasets/try,Leaf herbivore species
https://opentraits.org/datasets/try,Leaf heterophylly
https://opentraits.org/datasets/try,Leaf homeostatic regulation coefficient of nitrogen content per dry mass
https://opentraits.org/datasets/try,Leaf homeostatic regulation coefficient of N/P (nitrogen to phosphorus) ratio
https://opentraits.org/datasets/try,Leaf homeostatic regulation coefficient of phosphorus content per dry mass
https://opentraits.org/datasets/try,Leaf hydraulic conductance
https://opentraits.org/datasets/try,Leaf hydrogen (H) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf hypodermis thickness
https://opentraits.org/datasets/try,Leaf hypodermis volume per leaf volume
https://opentraits.org/datasets/try,Leaf inrolling of lamina
https://opentraits.org/datasets/try,Leaf intercellular airspace area per leaf area
https://opentraits.org/datasets/try,Leaf intercellular volume
https://opentraits.org/datasets/try,Leaf intercellular volume per leaf volume
https://opentraits.org/datasets/try,Leaf iron (Fe) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf isoprene emission category
https://opentraits.org/datasets/try,Leaf isoprene emission rate per leaf area
https://opentraits.org/datasets/try,Leaf isoprene emission rate per leaf dry mass
https://opentraits.org/datasets/try,Leaf lamina dissection index: lamina perimeter / square root of lamina area
https://opentraits.org/datasets/try,Leaf lanthanum (La) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf lead (Pb) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf length
https://opentraits.org/datasets/try,Leaf length excluding petiole (leaf lamina length)
https://opentraits.org/datasets/try,Leaflet length
https://opentraits.org/datasets/try,Leaflet number of first order per leaf
https://opentraits.org/datasets/try,Leaflet number of second order per leaf
https://opentraits.org/datasets/try,Leaflet number per leaf
https://opentraits.org/datasets/try,Leaflet width
https://opentraits.org/datasets/try,Leaf lifespan (longevity)
https://opentraits.org/datasets/try,Leaf light absorption (extinction)
https://opentraits.org/datasets/try,Leaf light transmittance
https://opentraits.org/datasets/try,Leaf lignin content per leaf dry mass
https://opentraits.org/datasets/try,Leaf lithium (Li) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf lutetium (Lu) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf magnesium (Mg) content per leaf
https://opentraits.org/datasets/try,Leaf magnesium (Mg) content per leaf area
https://opentraits.org/datasets/try,Leaf magnesium (Mg) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf manganese (Mn) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf margin type
https://opentraits.org/datasets/try,Leaf mercury (Hg) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf mesophyll area per leaf area
https://opentraits.org/datasets/try,Leaf mesophyll cell area
https://opentraits.org/datasets/try,leaf mesophyll cell area per leaf area
https://opentraits.org/datasets/try,Leaf mesophyll cell lumen thickness
https://opentraits.org/datasets/try,Leaf mesophyll cell thickness
https://opentraits.org/datasets/try,Leaf mesophyll cell volume
https://opentraits.org/datasets/try,Leaf mesophyll cell wall thickness
https://opentraits.org/datasets/try,Leaf mesophyll conductance
https://opentraits.org/datasets/try,Leaf mesophyll conductance for CO2 per unit chloroplast surface area
https://opentraits.org/datasets/try,Leaf mesophyll density (number of mesophyll cells per area)
https://opentraits.org/datasets/try,Leaf mesophyll palisade parenchyma cell area
https://opentraits.org/datasets/try,Leaf mesophyll palisade parenchym thickness
https://opentraits.org/datasets/try,Leaf mesophyll palisade parenchym volume per leaf spongiophyll volume
https://opentraits.org/datasets/try,Leaf mesophyll palisade parenchym volume per leaf volume
https://opentraits.org/datasets/try,Leaf mesophyll porosity (air space versus volume or area)
https://opentraits.org/datasets/try,Leaf mesophyll spongiophyll thickness
https://opentraits.org/datasets/try,Leaf mesophyll spongiophyll volume per leaf volume
https://opentraits.org/datasets/try,Leaf mesophyll surface area exposed to internal airspace
https://opentraits.org/datasets/try,Leaf mesophyll thickness
https://opentraits.org/datasets/try,Leaf mid vein conductivity
https://opentraits.org/datasets/try,Leaf mid vein cross-sectional area
https://opentraits.org/datasets/try,Leaf mid vein length
https://opentraits.org/datasets/try,Leaf mid vein support tissue thickness
https://opentraits.org/datasets/try,Leaf mid vein thickness
https://opentraits.org/datasets/try,Leaf mid vein vascular bundle diameter
https://opentraits.org/datasets/try,Leaf mid vein vessel diameter
https://opentraits.org/datasets/try,Leaf mid vein xylem conduits number
https://opentraits.org/datasets/try,Leaf mineral content per leaf dry mass
https://opentraits.org/datasets/try,Leaf minus soil nitrogen (N) isotope signature (leaf delta 15N minus soil delta 15N)
https://opentraits.org/datasets/try,Leaf molybdenum (Mo) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf neodymium (Nd) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf nickel (Ni) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf nitrate (NO3-) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf nitrate reductase activity
https://opentraits.org/datasets/try,Leaf nitrogen (N) content organic per leaf dry mass
https://opentraits.org/datasets/try,Leaf nitrogen (N) content per dry mass (cotyledons)
https://opentraits.org/datasets/try,Leaf nitrogen (N) content per leaf
https://opentraits.org/datasets/try,Leaf nitrogen (N) content per leaf area
https://opentraits.org/datasets/try,Leaf nitrogen (N) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf nitrogen (N) fraction in ammonium (NH4+)
https://opentraits.org/datasets/try,Leaf nitrogen (N) fraction in N2
https://opentraits.org/datasets/try,Leaf nitrogen (N) fraction in nitrate (NO3-)
https://opentraits.org/datasets/try,Leaf nitrogen (N) fraction in Rubisco
https://opentraits.org/datasets/try,Leaf nitrogen (N) isotope signature (delta 15N)
https://opentraits.org/datasets/try,Leaf nitrogen (N) retranslocation prior to leaf senescence
https://opentraits.org/datasets/try,Leaf nitrogen (N) uptake rate
https://opentraits.org/datasets/try,Leaf nitrogen/phosphorus (N/P) ratio
https://opentraits.org/datasets/try,Leaf non-structural carbon (TNC) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf number of chloroplasts per leaf mesopyll cell
https://opentraits.org/datasets/try,Leaf oxygen (O) isotope signature (delta 18O)
https://opentraits.org/datasets/try,Leaf palatability
https://opentraits.org/datasets/try,Leaf perimeter
https://opentraits.org/datasets/try,Leaf perimeter excluding petiol (leaf lamina perimeter)
https://opentraits.org/datasets/try,Leaf petiole diameter
https://opentraits.org/datasets/try,Leaf petiole dry mass
https://opentraits.org/datasets/try,Leaf petiole dry mass per petiole fresh mass (leaf petiole dry matter content; PDMC)
https://opentraits.org/datasets/try,Leaf petiole fresh mass
https://opentraits.org/datasets/try,Leaf petiole length
https://opentraits.org/datasets/try,Leaf petiole mass per metamer mass
https://opentraits.org/datasets/try,Leaf petiole projected area
https://opentraits.org/datasets/try,Leaf petiole projected area per petiole dry mass (specific leaf area (SLA) of leaf petiole)
https://opentraits.org/datasets/try,Leaf petiole specific length (petiole length per petiole dry mass)
https://opentraits.org/datasets/try,Leaf pH
https://opentraits.org/datasets/try,Leaf phenology type
https://opentraits.org/datasets/try,Leaf phenols content per leaf dry mass
https://opentraits.org/datasets/try,Leaf phosphorus (P) content per leaf
https://opentraits.org/datasets/try,Leaf phosphorus (P) content per leaf area
https://opentraits.org/datasets/try,Leaf phosphorus (P) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf phosphorus (P) retranslocation prior to leaf senescence
https://opentraits.org/datasets/try,Leaf photosynthesis carboxylation capacity (Vcmax) per leaf area (Farquhar model)
https://opentraits.org/datasets/try,Leaf photosynthesis carboxylation capacity (Vcmax) per leaf dry mass (Farquhar model)
https://opentraits.org/datasets/try,Leaf photosynthesis carboxylation capacity (Vcmax) per leaf nitrogen (N) content (Farquhar model)
https://opentraits.org/datasets/try,Leaf photosynthesis carboxylation capacity (Vcmax) temperature dependence (Farquhar model)
https://opentraits.org/datasets/try,Leaf photosynthesis CO2 compensation point
https://opentraits.org/datasets/try,Leaf photosynthesis CO2 concentration at chloroplast
https://opentraits.org/datasets/try,Leaf photosynthesis drawdown of CO2 concentration from ambient airspace to intercellular airspace
https://opentraits.org/datasets/try,Leaf photosynthesis drawdown of CO2 concentration from intercellular airspace to chloroplast
https://opentraits.org/datasets/try,Leaf photosynthesis electron transport capacity (Jmax) per leaf area (Farquhar model)
https://opentraits.org/datasets/try,Leaf photosynthesis electron transport capacity (Jmax) per leaf dry mass (Farquhar model)
https://opentraits.org/datasets/try,Leaf photosynthesis electron transport capacity (Jmax) per leaf nitrogen (N) content (Farquhar model)
https://opentraits.org/datasets/try,Leaf photosynthesis electron transport capacity (Jmax) temperature dependence (Farquhar model)
https://opentraits.org/datasets/try,Leaf photosynthesis: intercellular CO2 concentration
https://opentraits.org/datasets/try,Leaf photosynthesis: intercellular CO2 concentration to ambient CO2 (ci/ca)
https://opentraits.org/datasets/try,Leaf photosynthesis irradiance at saturation
https://opentraits.org/datasets/try,Leaf photosynthesis light compensation point
https://opentraits.org/datasets/try,Leaf photosynthesis light response curvatur
https://opentraits.org/datasets/try,Leaf photosynthesis light use efficiency (LUE)
https://opentraits.org/datasets/try,Leaf photosynthesis: maximum rate of PEPc carboxylation (Vpmax) per leaf area
https://opentraits.org/datasets/try,Leaf photosynthesis oxygenation capacity (Farquhar model)
https://opentraits.org/datasets/try,Leaf photosynthesis pathway
https://opentraits.org/datasets/try,Leaf photosynthesis photoperiodism: threshold value
https://opentraits.org/datasets/try,Leaf photosynthesis photoperiodism: type
https://opentraits.org/datasets/try,Leaf photosynthesis: quantum efficiency of photosystem II (maximum potential; FvFm)
https://opentraits.org/datasets/try,Leaf photosynthesis quantum yield (QY; corresponding to photosynthetic efficiency)
https://opentraits.org/datasets/try,Leaf photosynthesis rate per leaf area
https://opentraits.org/datasets/try,Leaf photosynthesis rate per leaf area: transition to TPU limited photosynthesis
https://opentraits.org/datasets/try,Leaf photosynthesis rate per leaf dry mass
https://opentraits.org/datasets/try,Leaf photosynthesis rate per leaf nitrogen (N) content (photosynthetic nitrogen use efficiency
https://opentraits.org/datasets/try,Leaf photosynthesis rate per leaf transpiration (photosynthetic water use effinciency: WUE)
https://opentraits.org/datasets/try,Leaf photosynthesis rate per stomatal conductance
https://opentraits.org/datasets/try,Leaf photosynthesis temperature dependence
https://opentraits.org/datasets/try,Leaf photosynthetic A/Ci curve: intercellular CO2 concentration
https://opentraits.org/datasets/try,Leaf photosynthetic A/Ci curve: photosynthetic rate per leaf area
https://opentraits.org/datasets/try,Leaf photosynthetic A/Ci curve: stomata conductance per leaf area
https://opentraits.org/datasets/try,Leaf photosynthetic A/Ci curve: transpiration rate per leaf area
https://opentraits.org/datasets/try,Leaf porosity
https://opentraits.org/datasets/try,Leaf potassium (K) content per leaf
https://opentraits.org/datasets/try,Leaf potassium (K) content per leaf area
https://opentraits.org/datasets/try,Leaf potassium (K) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf presence
https://opentraits.org/datasets/try,Leaf protein content per leaf dry mass
https://opentraits.org/datasets/try,Leaf relative water content (leaf water content fresh / leaf water content saturated; RWC)
https://opentraits.org/datasets/try,Leaf respiration coefficient: growth
https://opentraits.org/datasets/try,Leaf respiration coefficient: maintenance
https://opentraits.org/datasets/try,Leaf respiration intercellular CO2 concentration at nighttime
https://opentraits.org/datasets/try,Leaf respiration rate in light per dry mass
https://opentraits.org/datasets/try,Leaf respiration rate in light per leaf area
https://opentraits.org/datasets/try,Leaf respiration rate in light per leaf respiration rate in the dark
https://opentraits.org/datasets/try,Leaf respiration rate in the dark as fraction of photosynthetic carboxylation capacity (Vcmax)
https://opentraits.org/datasets/try,Leaf respiration rate in the dark minus respiration in light
https://opentraits.org/datasets/try,Leaf respiration rate in the dark per leaf area
https://opentraits.org/datasets/try,Leaf respiration rate in the dark per leaf dry mass
https://opentraits.org/datasets/try,Leaf respiration rate in the dark per leaf nitrogen (N) content
https://opentraits.org/datasets/try,Leaf respiration rate in the dark temperature dependence
https://opentraits.org/datasets/try,Leaf revolute or involute
https://opentraits.org/datasets/try,Leaf rhachis area per dry mass (specific leaf area (SLA) of leaf rhachis)
https://opentraits.org/datasets/try,Leaf rhachis dry mass
https://opentraits.org/datasets/try,Leaf rhachis dry mass per leaf rhachis fresh mass (leaf rhachis dry matter content; LRDMC)
https://opentraits.org/datasets/try,Leaf rhachis fresh mass
https://opentraits.org/datasets/try,Leaf rhachis length
https://opentraits.org/datasets/try,Leaf rhachis projected area
https://opentraits.org/datasets/try,Leaf rubidium (Rb) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf Rubisco content per leaf area
https://opentraits.org/datasets/try,Leaf samarium (Sm) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf scandium (Sc) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf sclerified tissue per leaf lamina tissue
https://opentraits.org/datasets/try,Leaf sclerified tissue per leaf midrib
https://opentraits.org/datasets/try,Leaf secondary compound types
https://opentraits.org/datasets/try,Leaf selenium (Se) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf shape
https://opentraits.org/datasets/try,Leaf shape index: lamina length / lamina width
https://opentraits.org/datasets/try,Leaf sheath area
https://opentraits.org/datasets/try,Leaf sheath area per sheath dry mass (sheath SLA)
https://opentraits.org/datasets/try,Leaf sheath dry mass
https://opentraits.org/datasets/try,Leaf sheath length
https://opentraits.org/datasets/try,Leaf shrinkage
https://opentraits.org/datasets/try,Leaf silicon (Si) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf silver (Ag) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf sodium (Na) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf solid volume per leaf volume
https://opentraits.org/datasets/try,Leaf soluble components content per leaf dry mass
https://opentraits.org/datasets/try,Leaf soluble phenols content per leaf dry mass
https://opentraits.org/datasets/try,Leaf starch content per leaf dry mass
https://opentraits.org/datasets/try,Leaf strontium (Sr) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf structural dry matter per leaf dry mass
https://opentraits.org/datasets/try,Leaf structural dry matter per leaf volume
https://opentraits.org/datasets/try,Leaf sugar content per leaf dry mass
https://opentraits.org/datasets/try,Leaf sugar/starch ratio
https://opentraits.org/datasets/try,Leaf sulfur (S) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf sulphate (SO4) content per dry mass
https://opentraits.org/datasets/try,Leaf surface area of chloroplasts exposed to intercellular airspace per leaf area
https://opentraits.org/datasets/try,Leaf surface area of mesophyll cells per leaf area
https://opentraits.org/datasets/try,Leaf surface pattern type
https://opentraits.org/datasets/try,Leaf surface waxiness
https://opentraits.org/datasets/try,Leaf tannin content per leaf dry mass
https://opentraits.org/datasets/try,Leaf tantalum (Ta) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf terbium (Tb) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf terminal section length
https://opentraits.org/datasets/try,Leaf terminal section projected area
https://opentraits.org/datasets/try,Leaf texture (sclerophylly
https://opentraits.org/datasets/try,Leaf thickness
https://opentraits.org/datasets/try,Leaf thorium (Th) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf titanium (Ti) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf transpiration rate at nighttime
https://opentraits.org/datasets/try,Leaf transpiration rate per leaf area
https://opentraits.org/datasets/try,Leaf transpiration rate per leaf dry mass
https://opentraits.org/datasets/try,Leaf type
https://opentraits.org/datasets/try,Leaf uranium (U) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf vanadium (V) content per leaf dry mass
https://opentraits.org/datasets/try,Leaf vascular bundle cell size (area): phloem
https://opentraits.org/datasets/try,Leaf vascular bundle cell size (area): sclerenchym
https://opentraits.org/datasets/try,Leaf vascular bundle cell size (area): xylem
https://opentraits.org/datasets/try,Leaf vascular bundle volume fraction: phloem
https://opentraits.org/datasets/try,Leaf vascular bundle volume fraction: sclerenchym
https://opentraits.org/datasets/try,Leaf vascular bundle volume fraction: xylem
https://opentraits.org/datasets/try,Leaf vein density
https://opentraits.org/datasets/try,Leaf veins free ending density
https://opentraits.org/datasets/try,Leaf veins number of vein orders
https://opentraits.org/datasets/try,Leaf veins number of veins on first order
https://opentraits.org/datasets/try,Leaf venation index (VEI)
https://opentraits.org/datasets/try,Leaf venation type
https://opentraits.org/datasets/try,Leaf vessel diameter
https://opentraits.org/datasets/try,Leaf volatile organic carbon (VOC): monoterpene emission category
https://opentraits.org/datasets/try,Leaf volatile organic carbon (VOC): monoterpene emission rate per leaf area
https://opentraits.org/datasets/try,Leaf volatile organic carbon (VOC): monoterpene emission rate per leaf dry mass
https://opentraits.org/datasets/try,Leaf volatile organic carbon (VOC): other than monoterpenes emission
https://opentraits.org/datasets/try,Leaf volume
https://opentraits.org/datasets/try,Leaf volume of chloroplasts
https://opentraits.org/datasets/try,Leaf volume per leaf area
https://opentraits.org/datasets/try,Leaf water capacitance
https://opentraits.org/datasets/try,Leaf water content apoplastic
https://opentraits.org/datasets/try,Leaf water content at turgor loss point
https://opentraits.org/datasets/try,Leaf water content per leaf dry mass (at saturation)
https://opentraits.org/datasets/try,Leaf water content per leaf dry mass missing to leaf water saturation
https://opentraits.org/datasets/try,Leaf water content per leaf dry mass (not saturated)
https://opentraits.org/datasets/try,Leaf water content total
https://opentraits.org/datasets/try,Leaf water & osmotic potential: leaf osmotic potential at full turgor
https://opentraits.org/datasets/try,Leaf water & osmotic potential: leaf osmotic potential at turgor loss
https://opentraits.org/datasets/try,Leaf water & osmotic potential: leaf water potential
https://opentraits.org/datasets/try,Leaf water & osmotic potential: leaf water potential at turgor loss point
https://opentraits.org/datasets/try,Leaf water & osmotic potential: Soil volumetric water content at leaf turgor loss point
https://opentraits.org/datasets/try,Leaf water & osmotic potential: soil water potential at leaf turgor loss point
https://opentraits.org/datasets/try,Leaf water saturation deficit
https://opentraits.org/datasets/try,Leaf water storage capacity (WSC)
https://opentraits.org/datasets/try,Leaf water storage time constant
